codigo_comunidad;comunidad;name;year;precio;IPC;edad_media;mano_obra;precio_Acero;precio_Aluminio;precio_Cemento;precio_Ceramica;precio_Cobre;precio_Energía;precio_Ligantes;precio_Madera;num_hipotecas;num_inmigracion
4;islas-baleares;Islas Baleares;01/01/2017;19700;94598;4,15671E+15;39527;10804;7554;16367;14370;20897;32580;45171;18455;3800;140031
4;islas-baleares;Islas Baleares;01/04/2017;20030;95112;4,15671E+15;3972;10977;7915;16097;14354;20833;30211;43765;18526;3398;140959
4;islas-baleares;Islas Baleares;01/07/2017;20220;95181;4,16586E+15;39482;10838;7786;16091;14479;21009;29093;42093;18542;3722;141886
4;islas-baleares;Islas Baleares;01/10/2017;20450;95611;4,16586E+15;39918;11387;7814;16112;14481;23082;30826;44887;18535;2974;142814
4;islas-baleares;Islas Baleares;01/01/2018;20910;95253;4,17539E+16;39721;11815;8054;16012;14520;22103;31917;46222;18590;3806;143742
4;islas-baleares;Islas Baleares;01/04/2018;21010;96109;4,17539E+16;40085;11918;7917;16252;14515;21567;31110;47065;18544;3870;145902
4;islas-baleares;Islas Baleares;01/07/2018;21720;97072;4,18533E+15;40236;11815;8396;16244;14547;21142;34394;55238;18633;3529;148062
4;islas-baleares;Islas Baleares;01/10/2018;21970;97438;4,18533E+15;40685;11934;8159;16168;14543;20921;35601;57609;18634;2881;150221
4;islas-baleares;Islas Baleares;01/01/2019;22290;95893;4,19317E+15;40052;11755;8039;16364;14604;20441;33011;49887;18687;3754;152381
4;islas-baleares;Islas Baleares;01/04/2019;22500;9725;4,19317E+15;40604;11664;7901;16437;14736;22044;34134;57218;18803;3824;155255
4;islas-baleares;Islas Baleares;01/07/2019;22760;97251;4,20359E+15;40417;11359;7928;16469;14785;20644;33469;54174;18858;2780;158128
4;islas-baleares;Islas Baleares;01/10/2019;23090;97513;4,20359E+15;40731;10997;7734;16422;14835;20222;33387;50285;18909;2830;161002
4;islas-baleares;Islas Baleares;01/01/2020;23480;96983;4,214E+15;40426;10985;7837;16548;14838;20645;34564;47139;18943;4410;163876
4;islas-baleares;Islas Baleares;01/04/2020;23210;96467;4,214E+15;40357;10832;7526;16613;15062;18528;27389;43547;18976;2920;163828
4;islas-baleares;Islas Baleares;01/07/2020;23390;96639;4,23068E+15;40205;10477;7321;16493;15221;20712;29080;45249;19001;4312;163779
4;islas-baleares;Islas Baleares;01/10/2020;23640;96791;4,23068E+15;40451;10697;7516;16503;15229;21268;29005;50751;19028;2752;163730
4;islas-baleares;Islas Baleares;01/01/2021;23750;97643;4,24607E+16;40584;11880;7753;16595;15235;24083;32594;51014;19055;2915;163682
4;islas-baleares;Islas Baleares;01/04/2021;24270;98944;4,24607E+16;41122;12803;8173;16593;15197;28613;34780;57701;19377;2927;164353
4;islas-baleares;Islas Baleares;01/07/2021;24740;99548;4,26585E+15;41188;15445;9155;16685;15278;28830;37722;62714;20122;2943;165024
4;islas-baleares;Islas Baleares;01/10/2021;25460;102221;4,26585E+15;42291;16056;10610;16844;15918;30916;44256;68130;20489;3677;165694
4;islas-baleares;Islas Baleares;01/01/2022;25690;103518;4,27646E+15;42692;16897;11247;18123;18552;30852;46977;68574;21025;3591;166365
17;la-rioja;La Rioja;01/01/2003;9140;71613;4,21232E+14;3130;7199;7258;13499;12274;5582;20170;14539;15074;2349;13450
17;la-rioja;La Rioja;01/04/2003;9370;73189;4,21232E+14;31754;7307;7283;13437;12272;5276;19409;15257;15072;2410;14279
17;la-rioja;La Rioja;01/07/2003;9720;72525;4,21363E+15;31592;7244;7048;13246;12260;5412;18653;15178;15126;2075;15108
17;la-rioja;La Rioja;01/10/2003;10120;73848;4,21363E+15;31996;7174;7054;13312;12244;5905;18173;14452;15129;3223;15936
17;la-rioja;La Rioja;01/01/2004;10490;73231;4,2102E+15;31941;7357;7117;13427;12260;6893;17733;12628;15179;3211;16765
17;la-rioja;La Rioja;01/04/2004;10860;75113;4,2102E+15;32514;9125;7211;13734;12408;8793;18245;13428;15218;2248;17815
17;la-rioja;La Rioja;01/07/2004;11210;746;4,21009E+15;32513;9282;7526;13728;12482;8193;19059;13695;15273;2002;18866
17;la-rioja;La Rioja;01/10/2004;11610;76202;4,21009E+15;32956;10139;7735;13713;12575;8631;20314;13255;15319;2489;19916
17;la-rioja;La Rioja;01/01/2005;11890;75588;4,20867E+15;3276;10177;7534;13922;12689;8666;19606;12534;15364;2936;20966
17;la-rioja;La Rioja;01/04/2005;12190;77878;4,20867E+15;3346;9777;7875;14331;12849;9253;21880;17023;15556;2436;21666
17;la-rioja;La Rioja;01/07/2005;12670;77381;4,20957E+15;33403;9545;7681;14355;12953;10604;23285;19484;15591;2426;22366
17;la-rioja;La Rioja;01/10/2005;13250;79061;4,20957E+15;33917;9852;7837;14438;13018;11929;25389;23403;15619;2692;23066
17;la-rioja;La Rioja;01/01/2006;13690;79014;4,21499E+16;33916;9782;8687;14736;13323;13814;25360;23056;15722;3683;23766
17;la-rioja;La Rioja;01/04/2006;14180;81155;4,21499E+16;34524;10160;8952;15632;13604;18383;25878;26087;15860;2932;24174
17;la-rioja;La Rioja;01/07/2006;14690;8085;4,22153E+15;34523;10600;8866;15635;13768;21471;26053;25822;16007;4026;24582
17;la-rioja;La Rioja;01/10/2006;15100;81464;4,22153E+15;34641;11028;8685;15654;13968;21002;23814;21955;16073;2826;24989
17;la-rioja;La Rioja;01/01/2007;15450;81132;4,22452E+15;34581;10796;8846;16343;14313;15404;22915;20353;16381;2950;25397
17;la-rioja;La Rioja;01/04/2007;15950;83291;4,22452E+15;35261;11550;8895;16942;14678;20292;23958;24441;16701;3252;26829
17;la-rioja;La Rioja;01/07/2007;16170;82723;4,22242E+14;3520;11471;8654;16938;14712;20531;25892;28288;16870;2547;28260
17;la-rioja;La Rioja;01/10/2007;16290;84302;4,22242E+14;3571;11052;7948;16849;14764;19879;26825;32004;17061;3856;29692
17;la-rioja;La Rioja;01/01/2008;16520;8454;4,22077E+16;35861;10949;7755;16918;14834;16942;29123;31611;17247;3258;31124
17;la-rioja;La Rioja;01/04/2008;16590;8672;4,22077E+16;36535;12335;8198;17221;15033;19472;30200;32321;17298;2555;31495
17;la-rioja;La Rioja;01/07/2008;16690;87059;4,2266E+15;36783;14465;8430;17160;14988;18842;37265;41968;17341;3542;31866
17;la-rioja;La Rioja;01/10/2008;16700;87482;4,2266E+15;36814;13274;7648;16939;14726;13057;29456;32450;17334;3336;32236
17;la-rioja;La Rioja;01/01/2009;16720;85235;4,23279E+15;3616;11029;6287;17121;14629;8591;21798;20183;17354;3085;32607
17;la-rioja;La Rioja;01/04/2009;16490;86509;4,23279E+15;36529;9833;6229;16638;14576;11798;22590;25403;17345;3325;32491
17;la-rioja;La Rioja;01/07/2009;16480;85734;4,25051E+15;36373;9510;6433;16309;14544;13094;24981;33640;17277;2873;32376
17;la-rioja;La Rioja;01/10/2009;16600;86457;4,25051E+15;36621;9548;6897;16298;14418;14870;25283;35023;17239;2542;32260
17;la-rioja;La Rioja;01/01/2010;16150;85812;4,26556E+15;36464;9421;7655;16126;14327;18183;26699;38962;17250;3801;32144
17;la-rioja;La Rioja;01/04/2010;15720;87678;4,26556E+15;36961;10486;8205;15934;14327;20366;28622;44638;17243;3495;31845
17;la-rioja;La Rioja;01/07/2010;15600;87262;4,27956E+15;3696;10516;7704;15716;14331;18502;28643;43654;17249;2904;31546
17;la-rioja;La Rioja;01/10/2010;15260;88532;4,27956E+15;3737;10684;7917;15503;14268;20960;28313;42363;17276;1854;31248
17;la-rioja;La Rioja;01/01/2011;14870;88767;4,29061E+15;37496;11121;8414;15447;14280;24737;30715;46173;17348;2248;30949
17;la-rioja;La Rioja;01/04/2011;14630;9115;4,29061E+15;38136;11892;8130;15556;14321;24053;34081;54266;17434;1394;30892
17;la-rioja;La Rioja;01/07/2011;14400;90248;4,3067E+15;37941;12168;7923;15658;14255;24495;33478;54235;17417;1298;30835
17;la-rioja;La Rioja;01/10/2011;14070;91463;4,3067E+15;38297;12053;8036;15852;14239;21453;33423;55991;17455;1637;30778
17;la-rioja;La Rioja;01/01/2012;13910;90717;4,32287E+15;3810;11670;8016;16074;14238;23287;36679;60002;17459;906;30721
17;la-rioja;La Rioja;01/04/2012;13850;93079;4,32287E+15;38816;11703;7922;16036;14259;22708;37057;63074;17475;1187;30333
17;la-rioja;La Rioja;01/07/2012;13500;92302;4,33725E+15;38651;11549;7552;16348;14272;23121;35076;57085;17492;792;29945
17;la-rioja;La Rioja;01/10/2012;13230;94655;4,33725E+15;39445;11168;7491;16522;14237;23409;36203;60005;17485;851;29557
17;la-rioja;La Rioja;01/01/2013;12830;93111;4,3584E+15;39017;11185;7369;16130;14215;24072;35073;52739;17545;1187;29169
17;la-rioja;La Rioja;01/04/2013;12400;94287;4,3584E+15;39315;10874;7211;16631;14158;22698;34522;55771;17593;598;28383
17;la-rioja;La Rioja;01/07/2013;12020;93788;4,38017E+15;39253;10594;7016;16784;14208;21121;34788;53995;17601;588;27597
17;la-rioja;La Rioja;01/10/2013;11580;94417;4,38017E+15;3943;10698;6918;16676;14352;21014;34837;54121;17624;523;26811
17;la-rioja;La Rioja;01/01/2014;11330;93127;4,40231E+15;39083;10584;6794;16279;14213;21279;33485;52112;17700;574;26025
17;la-rioja;La Rioja;01/04/2014;11050;94476;4,40231E+15;39439;10525;6837;16112;14337;19472;32937;52149;17782;512;25496
17;la-rioja;La Rioja;01/07/2014;10880;93454;4,42262E+15;39141;10445;7205;16056;14487;20865;34449;52703;17848;513;24966
17;la-rioja;La Rioja;01/10/2014;10540;94569;4,42262E+15;39399;10470;7729;16334;14550;21211;34009;51631;17817;597;24437
17;la-rioja;La Rioja;01/01/2015;10150;92046;4,44125E+15;38646;10193;7919;16536;14539;20210;29293;40965;17882;649;23908
17;la-rioja;La Rioja;01/04/2015;9900;93982;4,44125E+15;39228;10220;8187;16452;14533;22179;31135;41412;18068;653;23720
17;la-rioja;La Rioja;01/07/2015;9610;93629;4,45753E+15;39165;10132;7731;16355;14527;20017;31363;42686;18141;544;23532
17;la-rioja;La Rioja;01/10/2015;9480;93883;4,45753E+15;39164;9489;7352;16311;14514;18832;28493;33187;18129;689;23344
17;la-rioja;La Rioja;01/01/2016;9380;91895;4,47395E+15;38553;9089;7214;16339;14537;16869;25248;28684;18207;628;23156
17;la-rioja;La Rioja;01/04/2016;9240;92913;4,47395E+15;38877;9325;7128;16416;14360;17327;25211;28185;18386;814;23082
17;la-rioja;La Rioja;01/07/2016;8990;92715;4,49111E+16;38969;10233;7193;16472;14410;18077;27995;35216;18445;599;23008
17;la-rioja;La Rioja;01/10/2016;8900;94169;4,49111E+16;39392;9901;7230;16499;14366;17259;29515;37860;18460;575;22933
17;la-rioja;La Rioja;01/01/2017;8990;94765;4,50582E+16;39527;10804;7554;16367;14370;20897;32580;45171;18455;732;22859
17;la-rioja;La Rioja;01/04/2017;9040;95379;4,50582E+16;3972;10977;7915;16097;14354;20833;30211;43765;18526;840;22973
17;la-rioja;La Rioja;01/07/2017;8940;9426;4,52037E+15;39482;10838;7786;16091;14479;21009;29093;42093;18542;715;23087
17;la-rioja;La Rioja;01/10/2017;9150;95683;4,52037E+15;39918;11387;7814;16112;14481;23082;30826;44887;18535;749;23201
17;la-rioja;La Rioja;01/01/2018;9160;94997;4,53608E+15;39721;11815;8054;16012;14520;22103;31917;46222;18590;820;23315
17;la-rioja;La Rioja;01/04/2018;9210;96184;4,53608E+15;40085;11918;7917;16252;14515;21567;31110;47065;18544;733;23597
17;la-rioja;La Rioja;01/07/2018;9260;96428;4,54896E+15;40236;11815;8396;16244;14547;21142;34394;55238;18633;1072;23879
17;la-rioja;La Rioja;01/10/2018;9320;97644;4,54896E+15;40685;11934;8159;16168;14543;20921;35601;57609;18634;730;24161
17;la-rioja;La Rioja;01/01/2019;9370;9605;4,55888E+15;40052;11755;8039;16364;14604;20441;33011;49887;18687;966;24443
17;la-rioja;La Rioja;01/04/2019;9470;97824;4,55888E+15;40604;11664;7901;16437;14736;22044;34134;57218;18803;795;24960
17;la-rioja;La Rioja;01/07/2019;9490;97144;4,5668E+15;40417;11359;7928;16469;14785;20644;33469;54174;18858;1197;25478
17;la-rioja;La Rioja;01/10/2019;9630;98028;4,5668E+15;40731;10997;7734;16422;14835;20222;33387;50285;18909;697;25996
17;la-rioja;La Rioja;01/01/2020;9630;9707;4,5754E+16;40426;10985;7837;16548;14838;20645;34564;47139;18943;972;26513
17;la-rioja;La Rioja;01/04/2020;9750;9694;4,5754E+16;40357;10832;7526;16613;15062;18528;27389;43547;18976;624;26588
17;la-rioja;La Rioja;01/07/2020;9800;96144;4,58006E+15;40205;10477;7321;16493;15221;20712;29080;45249;19001;740;26662
17;la-rioja;La Rioja;01/10/2020;9760;96871;4,58006E+15;40451;10697;7516;16503;15229;21268;29005;50751;19028;663;26736
17;la-rioja;La Rioja;01/01/2021;9790;97338;4,59039E+16;40584;11880;7753;16595;15235;24083;32594;51014;19055;811;26811
17;la-rioja;La Rioja;01/04/2021;9870;99179;4,59039E+16;41122;12803;8173;16593;15197;28613;34780;57701;19377;852;26865
17;la-rioja;La Rioja;01/07/2021;9930;99157;4,60281E+15;41188;15445;9155;16685;15278;28830;37722;62714;20122;976;26918
17;la-rioja;La Rioja;01/10/2021;10020;102595;4,60281E+15;42291;16056;10610;16844;15918;30916;44256;68130;20489;1096;26972
17;la-rioja;La Rioja;01/01/2022;10190;103721;4,61177E+15;42692;16897;11247;18123;18552;30852;46977;68574;21025;1241;27026
19;melilla;Melilla, capital;01/01/2003;9550;72839;3,38323E+15;3130;7199;7258;13499;12274;5582;20170;14539;15074;139;407
19;melilla;Melilla, capital;01/04/2003;9740;74721;3,38323E+15;31754;7307;7283;13437;12272;5276;19409;15257;15072;175;409
19;melilla;Melilla, capital;01/07/2003;10010;7381;3,3949E+15;31592;7244;7048;13246;12260;5412;18653;15178;15126;177;412
19;melilla;Melilla, capital;01/10/2003;10050;75129;3,3949E+15;31996;7174;7054;13312;12244;5905;18173;14452;15129;268;414
19;melilla;Melilla, capital;01/01/2004;10050;74754;3,39962E+15;31941;7357;7117;13427;12260;6893;17733;12628;15179;302;416
19;melilla;Melilla, capital;01/04/2004;10050;77473;3,39962E+15;32514;9125;7211;13734;12408;8793;18245;13428;15218;734;409
19;melilla;Melilla, capital;01/07/2004;10190;77106;3,40944E+14;32513;9282;7526;13728;12482;8193;19059;13695;15273;281;402
19;melilla;Melilla, capital;01/10/2004;10200;7875;3,40944E+14;32956;10139;7735;13713;12575;8631;20314;13255;15319;337;396
19;melilla;Melilla, capital;01/01/2005;10480;77533;3,4152E+15;3276;10177;7534;13922;12689;8666;19606;12534;15364;373;389
19;melilla;Melilla, capital;01/04/2005;10730;79572;3,4152E+15;3346;9777;7875;14331;12849;9253;21880;17023;15556;420;425
19;melilla;Melilla, capital;01/07/2005;11200;7883;3,42837E+16;33403;9545;7681;14355;12953;10604;23285;19484;15591;385;460
19;melilla;Melilla, capital;01/10/2005;11380;81582;3,42837E+16;33917;9852;7837;14438;13018;11929;25389;23403;15619;311;496
19;melilla;Melilla, capital;01/01/2006;11590;81086;3,43951E+15;33916;9782;8687;14736;13323;13814;25360;23056;15722;400;532
19;melilla;Melilla, capital;01/04/2006;12600;83289;3,43951E+15;34524;10160;8952;15632;13604;18383;25878;26087;15860;385;601
19;melilla;Melilla, capital;01/07/2006;13200;82964;3,44416E+15;34523;10600;8866;15635;13768;21471;26053;25822;16007;414;670
19;melilla;Melilla, capital;01/10/2006;13950;84303;3,44416E+15;34641;11028;8685;15654;13968;21002;23814;21955;16073;448;740
19;melilla;Melilla, capital;01/01/2007;14590;83712;3,44754E+15;34581;10796;8846;16343;14313;15404;22915;20353;16381;557;809
19;melilla;Melilla, capital;01/04/2007;15240;85481;3,44754E+15;35261;11550;8895;16942;14678;20292;23958;24441;16701;450;897
19;melilla;Melilla, capital;01/07/2007;15660;84721;3,45755E+15;3520;11471;8654;16938;14712;20531;25892;28288;16870;370;984
19;melilla;Melilla, capital;01/10/2007;16170;86837;3,45755E+15;3571;11052;7948;16849;14764;19879;26825;32004;17061;557;1072
19;melilla;Melilla, capital;01/01/2008;16770;86612;3,45695E+15;35861;10949;7755;16918;14834;16942;29123;31611;17247;335;1160
19;melilla;Melilla, capital;01/04/2008;17150;88806;3,45695E+15;36535;12335;8198;17221;15033;19472;30200;32321;17298;354;1215
19;melilla;Melilla, capital;01/07/2008;17360;8908;3,46248E+16;36783;14465;8430;17160;14988;18842;37265;41968;17341;257;1270
19;melilla;Melilla, capital;01/10/2008;17770;90129;3,46248E+16;36814;13274;7648;16939;14726;13057;29456;32450;17334;243;1325
19;melilla;Melilla, capital;01/01/2009;17930;8733;3,4628E+16;3616;11029;6287;17121;14629;8591;21798;20183;17354;347;1380
19;melilla;Melilla, capital;01/04/2009;17920;89072;3,4628E+16;36529;9833;6229;16638;14576;11798;22590;25403;17345;237;1434
19;melilla;Melilla, capital;01/07/2009;18030;88233;3,46848E+16;36373;9510;6433;16309;14544;13094;24981;33640;17277;208;1488
19;melilla;Melilla, capital;01/10/2009;18140;90027;3,46848E+16;36621;9548;6897;16298;14418;14870;25283;35023;17239;187;1541
19;melilla;Melilla, capital;01/01/2010;18150;88882;3,46709E+15;36464;9421;7655;16126;14327;18183;26699;38962;17250;290;1595
19;melilla;Melilla, capital;01/04/2010;18270;91138;3,46709E+15;36961;10486;8205;15934;14327;20366;28622;44638;17243;272;1648
19;melilla;Melilla, capital;01/07/2010;18260;90166;3,47016E+16;3696;10516;7704;15716;14331;18502;28643;43654;17249;316;1701
19;melilla;Melilla, capital;01/10/2010;18280;91886;3,47016E+16;3737;10684;7917;15503;14268;20960;28313;42363;17276;228;1754
19;melilla;Melilla, capital;01/01/2011;18070;91434;3,4672E+15;37496;11121;8414;15447;14280;24737;30715;46173;17348;215;1807
19;melilla;Melilla, capital;01/04/2011;18230;93302;3,4672E+15;38136;11892;8130;15556;14321;24053;34081;54266;17434;207;1838
19;melilla;Melilla, capital;01/07/2011;18320;92315;3,46949E+16;37941;12168;7923;15658;14255;24495;33478;54235;17417;160;1869
19;melilla;Melilla, capital;01/10/2011;18380;93908;3,46949E+16;38297;12053;8036;15852;14239;21453;33423;55991;17455;179;1900
19;melilla;Melilla, capital;01/01/2012;18020;92555;3,46674E+15;3810;11670;8016;16074;14238;23287;36679;60002;17459;158;1931
19;melilla;Melilla, capital;01/04/2012;18120;94938;3,46674E+15;38816;11703;7922;16036;14259;22708;37057;63074;17475;347;1949
19;melilla;Melilla, capital;01/07/2012;18020;93664;3,46539E+15;38651;11549;7552;16348;14272;23121;35076;57085;17492;140;1968
19;melilla;Melilla, capital;01/10/2012;17740;95939;3,46539E+15;39445;11168;7491;16522;14237;23409;36203;60005;17485;104;1986
19;melilla;Melilla, capital;01/01/2013;17520;93563;3,46358E+15;39017;11185;7369;16130;14215;24072;35073;52739;17545;100;2004
19;melilla;Melilla, capital;01/04/2013;17490;94939;3,46358E+15;39315;10874;7211;16631;14158;22698;34522;55771;17593;79;1918
19;melilla;Melilla, capital;01/07/2013;17260;93822;3,47292E+15;39253;10594;7016;16784;14208;21121;34788;53995;17601;80;1831
19;melilla;Melilla, capital;01/10/2013;16770;94946;3,47292E+15;3943;10698;6918;16676;14352;21014;34837;54121;17624;88;1744
19;melilla;Melilla, capital;01/01/2014;16560;93343;3,47533E+15;39083;10584;6794;16279;14213;21279;33485;52112;17700;93;1658
19;melilla;Melilla, capital;01/04/2014;16480;94726;3,47533E+15;39439;10525;6837;16112;14337;19472;32937;52149;17782;99;1621
19;melilla;Melilla, capital;01/07/2014;16400;93281;3,48458E+15;39141;10445;7205;16056;14487;20865;34449;52703;17848;241;1584
19;melilla;Melilla, capital;01/10/2014;16460;94823;3,48458E+15;39399;10470;7729;16334;14550;21211;34009;51631;17817;133;1548
19;melilla;Melilla, capital;01/01/2015;16540;92718;3,4832E+16;38646;10193;7919;16536;14539;20210;29293;40965;17882;182;1511
19;melilla;Melilla, capital;01/04/2015;16060;93979;3,4832E+16;39228;10220;8187;16452;14533;22179;31135;41412;18068;347;1470
19;melilla;Melilla, capital;01/07/2015;16020;93235;3,48845E+15;39165;10132;7731;16355;14527;20017;31363;42686;18141;136;1430
19;melilla;Melilla, capital;01/10/2015;15800;94206;3,48845E+15;39164;9489;7352;16311;14514;18832;28493;33187;18129;114;1390
19;melilla;Melilla, capital;01/01/2016;15880;92073;3,49683E+16;38553;9089;7214;16339;14537;16869;25248;28684;18207;111;1349
19;melilla;Melilla, capital;01/04/2016;16050;93475;3,49683E+16;38877;9325;7128;16416;14360;17327;25211;28185;18386;207;1324
19;melilla;Melilla, capital;01/07/2016;15910;92952;3,51069E+14;38969;10233;7193;16472;14410;18077;27995;35216;18445;115;1300
19;melilla;Melilla, capital;01/10/2016;15900;94725;3,51069E+14;39392;9901;7230;16499;14366;17259;29515;37860;18460;192;1275
19;melilla;Melilla, capital;01/01/2017;15930;94696;3,51752E+15;39527;10804;7554;16367;14370;20897;32580;45171;18455;136;1250
19;melilla;Melilla, capital;01/04/2017;16090;95838;3,51752E+15;3972;10977;7915;16097;14354;20833;30211;43765;18526;168;1238
19;melilla;Melilla, capital;01/07/2017;16240;94694;3,52618E+16;39482;10838;7786;16091;14479;21009;29093;42093;18542;129;1226
19;melilla;Melilla, capital;01/10/2017;16370;96513;3,52618E+16;39918;11387;7814;16112;14481;23082;30826;44887;18535;153;1214
19;melilla;Melilla, capital;01/01/2018;16420;95262;3,53775E+16;39721;11815;8054;16012;14520;22103;31917;46222;18590;201;1202
19;melilla;Melilla, capital;01/04/2018;16140;96573;3,53775E+16;40085;11918;7917;16252;14515;21567;31110;47065;18544;182;1196
19;melilla;Melilla, capital;01/07/2018;16600;96379;3,54916E+14;40236;11815;8396;16244;14547;21142;34394;55238;18633;143;1190
19;melilla;Melilla, capital;01/10/2018;16710;97325;3,54916E+14;40685;11934;8159;16168;14543;20921;35601;57609;18634;132;1184
19;melilla;Melilla, capital;01/01/2019;17060;9476;3,56166E+16;40052;11755;8039;16364;14604;20441;33011;49887;18687;122;1178
19;melilla;Melilla, capital;01/04/2019;16830;96705;3,56166E+16;40604;11664;7901;16437;14736;22044;34134;57218;18803;150;1182
19;melilla;Melilla, capital;01/07/2019;16870;95799;3,57894E+15;40417;11359;7928;16469;14785;20644;33469;54174;18858;139;1186
19;melilla;Melilla, capital;01/10/2019;16850;97146;3,57894E+15;40731;10997;7734;16422;14835;20222;33387;50285;18909;102;1189
19;melilla;Melilla, capital;01/01/2020;16870;95473;3,59049E+15;40426;10985;7837;16548;14838;20645;34564;47139;18943;149;1193
19;melilla;Melilla, capital;01/04/2020;16930;96435;3,59049E+15;40357;10832;7526;16613;15062;18528;27389;43547;18976;103;1172
19;melilla;Melilla, capital;01/07/2020;16810;95615;3,60795E+14;40205;10477;7321;16493;15221;20712;29080;45249;19001;91;1150
19;melilla;Melilla, capital;01/10/2020;16800;96955;3,60795E+14;40451;10697;7516;16503;15229;21268;29005;50751;19028;173;1129
19;melilla;Melilla, capital;01/01/2021;16670;97036;3,6204E+15;40584;11880;7753;16595;15235;24083;32594;51014;19055;182;1108
19;melilla;Melilla, capital;01/04/2021;16810;99347;3,6204E+15;41122;12803;8173;16593;15197;28613;34780;57701;19377;212;1088
19;melilla;Melilla, capital;01/07/2021;17120;98882;3,63584E+15;41188;15445;9155;16685;15278;28830;37722;62714;20122;194;1068
19;melilla;Melilla, capital;01/10/2021;17250;102657;3,63584E+15;42291;16056;10610;16844;15918;30916;44256;68130;20489;200;1047
19;melilla;Melilla, capital;01/01/2022;17090;103528;3,65234E+15;42692;16897;11247;18123;18552;30852;46977;68574;21025;235;1027
16;pais-vasco;País Vasco;01/01/2003;18070;71208;4,23479E+15;3130;7199;7258;13499;12274;5582;20170;14539;15074;12757;37750
16;pais-vasco;País Vasco;01/04/2003;18550;72238;4,23479E+15;31754;7307;7283;13437;12272;5276;19409;15257;15072;12844;39605
16;pais-vasco;País Vasco;01/07/2003;18980;71783;4,24541E+15;31592;7244;7048;13246;12260;5412;18653;15178;15126;12328;41460
16;pais-vasco;País Vasco;01/10/2003;19400;72913;4,24541E+15;31996;7174;7054;13312;12244;5905;18173;14452;15129;12196;43316
16;pais-vasco;País Vasco;01/01/2004;20040;7291;4,25558E+15;31941;7357;7117;13427;12260;6893;17733;12628;15179;14199;45171
16;pais-vasco;País Vasco;01/04/2004;20610;74271;4,25558E+15;32514;9125;7211;13734;12408;8793;18245;13428;15218;13606;47795
16;pais-vasco;País Vasco;01/07/2004;21170;74105;4,26695E+15;32513;9282;7526;13728;12482;8193;19059;13695;15273;13797;50419
16;pais-vasco;País Vasco;01/10/2004;21840;75643;4,26695E+15;32956;10139;7735;13713;12575;8631;20314;13255;15319;11482;53043
16;pais-vasco;País Vasco;01/01/2005;22420;74993;4,27742E+15;3276;10177;7534;13922;12689;8666;19606;12534;15364;13996;55667
16;pais-vasco;País Vasco;01/04/2005;23060;76774;4,27742E+15;3346;9777;7875;14331;12849;9253;21880;17023;15556;14738;58242
16;pais-vasco;País Vasco;01/07/2005;23640;76498;4,28535E+15;33403;9545;7681;14355;12953;10604;23285;19484;15591;13935;60818
16;pais-vasco;País Vasco;01/10/2005;24360;78201;4,28535E+15;33917;9852;7837;14438;13018;11929;25389;23403;15619;13245;63394
16;pais-vasco;País Vasco;01/01/2006;25320;78105;4,29857E+15;33916;9782;8687;14736;13323;13814;25360;23056;15722;16366;65969
16;pais-vasco;País Vasco;01/04/2006;26300;79617;4,29857E+15;34524;10160;8952;15632;13604;18383;25878;26087;15860;14569;68643
16;pais-vasco;País Vasco;01/07/2006;27190;79441;4,31044E+15;34523;10600;8866;15635;13768;21471;26053;25822;16007;13436;71317
16;pais-vasco;País Vasco;01/10/2006;28170;80125;4,31044E+15;34641;11028;8685;15654;13968;21002;23814;21955;16073;12691;73991
16;pais-vasco;País Vasco;01/01/2007;28940;79982;4,32073E+16;34581;10796;8846;16343;14313;15404;22915;20353;16381;14605;76665
16;pais-vasco;País Vasco;01/04/2007;29690;81629;4,32073E+16;35261;11550;8895;16942;14678;20292;23958;24441;16701;12854;80272
16;pais-vasco;País Vasco;01/07/2007;30240;81251;4,33045E+16;3520;11471;8654;16938;14712;20531;25892;28288;16870;11899;83880
16;pais-vasco;País Vasco;01/10/2007;30690;83019;4,33045E+16;3571;11052;7948;16849;14764;19879;26825;32004;17061;10968;87488
16;pais-vasco;País Vasco;01/01/2008;31110;83297;4,34046E+15;35861;10949;7755;16918;14834;16942;29123;31611;17247;10807;91095
16;pais-vasco;País Vasco;01/04/2008;31340;85021;4,34046E+15;36535;12335;8198;17221;15033;19472;30200;32321;17298;12353;93458
16;pais-vasco;País Vasco;01/07/2008;31390;85469;4,35056E+15;36783;14465;8430;17160;14988;18842;37265;41968;17341;10810;95822
16;pais-vasco;País Vasco;01/10/2008;31420;86096;4,35056E+15;36814;13274;7648;16939;14726;13057;29456;32450;17334;10877;98186
16;pais-vasco;País Vasco;01/01/2009;31460;84387;4,36156E+15;3616;11029;6287;17121;14629;8591;21798;20183;17354;9434;100549
16;pais-vasco;País Vasco;01/04/2009;31310;85471;4,36156E+15;36529;9833;6229;16638;14576;11798;22590;25403;17345;11008;100979
16;pais-vasco;País Vasco;01/07/2009;30870;84946;4,37389E+15;36373;9510;6433;16309;14544;13094;24981;33640;17277;11236;101409
16;pais-vasco;País Vasco;01/10/2009;30530;85926;4,37389E+15;36621;9548;6897;16298;14418;14870;25283;35023;17239;9900;101839
16;pais-vasco;País Vasco;01/01/2010;30440;8518;4,38792E+15;36464;9421;7655;16126;14327;18183;26699;38962;17250;11446;102269
